,id,name,description,zone,guestCpus,isSharedCpu,memoryMb,imageSpaceGb,maximumPersistentDisks,maximumPersistentDisksSizeGb
250,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",us-east1-d,32,False,120.00,0,128,65536
251,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",us-east1-d,4,False,15.00,10,128,65536
252,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",us-east1-d,64,False,240.00,0,128,65536
253,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",us-east1-d,8,False,30.00,10,128,65536
254,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",us-east1-d,96,False,360.00,0,128,65536
255,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,us-east1-b,1,True,0.60,0,16,3072
256,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,us-east1-b,1,True,1.70,0,16,3072
257,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",us-east1-b,16,False,14.40,10,128,65536
258,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",us-east1-b,2,False,1.80,10,128,65536
259,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",us-east1-b,32,False,28.80,0,128,65536
260,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",us-east1-b,4,False,3.60,10,128,65536
261,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",us-east1-b,64,False,57.60,0,128,65536
262,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",us-east1-b,8,False,7.20,10,128,65536
263,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",us-east1-b,96,False,86.40,0,128,65536
264,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",us-east1-b,16,False,104.00,10,128,65536
265,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",us-east1-b,2,False,13.00,10,128,65536
266,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",us-east1-b,32,False,208.00,0,128,65536
267,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",us-east1-b,4,False,26.00,10,128,65536
268,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",us-east1-b,64,False,416.00,0,128,65536
269,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",us-east1-b,8,False,52.00,10,128,65536
270,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",us-east1-b,96,False,624.00,0,128,65536
271,9096,n1-megamem-96,"96 vCPUs, 1.4 TB RAM",us-east1-b,96,False,1433.60,0,128,65536
272,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",us-east1-b,1,False,3.75,10,128,65536
273,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",us-east1-b,16,False,60.00,10,128,65536
274,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",us-east1-b,2,False,7.50,10,128,65536
275,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",us-east1-b,32,False,120.00,0,128,65536
276,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",us-east1-b,4,False,15.00,10,128,65536
277,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",us-east1-b,64,False,240.00,0,128,65536
278,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",us-east1-b,8,False,30.00,10,128,65536
279,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",us-east1-b,96,False,360.00,0,128,65536
280,10160,n1-ultramem-160,"160 vCPUs, 3844 GB RAM",us-east1-b,160,False,3844.00,0,128,65536
281,10040,n1-ultramem-40,"40 vCPUs, 961 GB RAM",us-east1-b,40,False,961.00,0,128,65536
282,10080,n1-ultramem-80,"80 vCPUs, 1922 GB RAM",us-east1-b,80,False,1922.00,0,128,65536
283,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,asia-east1-c,1,True,0.60,0,16,3072
284,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,asia-east1-c,1,True,1.70,0,16,3072
285,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",asia-east1-c,16,False,14.40,10,128,65536
286,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",asia-east1-c,2,False,1.80,10,128,65536
287,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",asia-east1-c,32,False,28.80,0,128,65536
288,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",asia-east1-c,4,False,3.60,10,128,65536
289,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",asia-east1-c,64,False,57.60,0,128,65536
290,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",asia-east1-c,8,False,7.20,10,128,65536
291,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",asia-east1-c,96,False,86.40,0,128,65536
292,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",asia-east1-c,16,False,104.00,10,128,65536
293,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",asia-east1-c,2,False,13.00,10,128,65536
294,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",asia-east1-c,32,False,208.00,0,128,65536
295,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",asia-east1-c,4,False,26.00,10,128,65536
296,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",asia-east1-c,64,False,416.00,0,128,65536
297,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",asia-east1-c,8,False,52.00,10,128,65536
298,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",asia-east1-c,96,False,624.00,0,128,65536
299,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",asia-east1-c,1,False,3.75,10,128,65536
300,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",asia-east1-c,16,False,60.00,10,128,65536
301,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",asia-east1-c,2,False,7.50,10,128,65536
302,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",asia-east1-c,32,False,120.00,0,128,65536
303,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",asia-east1-c,4,False,15.00,10,128,65536
304,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",asia-east1-c,64,False,240.00,0,128,65536
305,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",asia-east1-c,8,False,30.00,10,128,65536
306,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",asia-east1-c,96,False,360.00,0,128,65536
307,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,asia-southeast1-a,1,True,0.60,0,16,3072
308,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,asia-southeast1-a,1,True,1.70,0,16,3072
309,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",asia-southeast1-a,16,False,14.40,10,128,65536
310,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",asia-southeast1-a,2,False,1.80,10,128,65536
311,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",asia-southeast1-a,32,False,28.80,0,128,65536
312,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",asia-southeast1-a,4,False,3.60,10,128,65536
313,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",asia-southeast1-a,64,False,57.60,0,128,65536
314,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,us-central1-a,1,True,0.60,0,16,3072
315,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,us-central1-a,1,True,1.70,0,16,3072
316,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",us-central1-a,16,False,14.40,10,128,65536
317,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",us-central1-a,2,False,1.80,10,128,65536
318,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",us-central1-a,32,False,28.80,0,128,65536
319,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",us-central1-a,4,False,3.60,10,128,65536
320,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",us-central1-a,64,False,57.60,0,128,65536
321,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",us-central1-a,8,False,7.20,10,128,65536
322,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",us-central1-a,96,False,86.40,0,128,65536
323,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",us-central1-a,16,False,104.00,10,128,65536
324,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",us-central1-a,2,False,13.00,10,128,65536
325,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",us-central1-a,32,False,208.00,0,128,65536
326,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",us-central1-a,4,False,26.00,10,128,65536
327,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",us-central1-a,64,False,416.00,0,128,65536
328,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",us-central1-a,8,False,52.00,10,128,65536
329,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",us-central1-a,96,False,624.00,0,128,65536
330,9096,n1-megamem-96,"96 vCPUs, 1.4 TB RAM",us-central1-a,96,False,1433.60,0,128,65536
331,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",us-central1-a,1,False,3.75,10,128,65536
332,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",us-central1-a,16,False,60.00,10,128,65536
333,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",us-central1-a,2,False,7.50,10,128,65536
334,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",us-central1-a,32,False,120.00,0,128,65536
335,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",us-central1-a,4,False,15.00,10,128,65536
336,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",us-central1-a,64,False,240.00,0,128,65536
337,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",us-central1-a,8,False,30.00,10,128,65536
338,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",us-central1-a,96,False,360.00,0,128,65536
339,10160,n1-ultramem-160,"160 vCPUs, 3844 GB RAM",us-central1-a,160,False,3844.00,0,128,65536
340,10040,n1-ultramem-40,"40 vCPUs, 961 GB RAM",us-central1-a,40,False,961.00,0,128,65536
341,10080,n1-ultramem-80,"80 vCPUs, 1922 GB RAM",us-central1-a,80,False,1922.00,0,128,65536
342,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,us-central1-c,1,True,0.60,0,16,3072
343,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,us-central1-c,1,True,1.70,0,16,3072
344,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",us-central1-c,16,False,14.40,10,128,65536
345,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",us-central1-c,2,False,1.80,10,128,65536
346,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",us-central1-c,32,False,28.80,0,128,65536
347,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",us-central1-c,4,False,3.60,10,128,65536
348,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",us-central1-c,64,False,57.60,0,128,65536
349,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",us-central1-c,8,False,7.20,10,128,65536
350,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",us-central1-c,96,False,86.40,0,128,65536
351,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",us-central1-c,16,False,104.00,10,128,65536
352,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",us-central1-c,2,False,13.00,10,128,65536
353,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",us-central1-c,32,False,208.00,0,128,65536
354,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",us-central1-c,4,False,26.00,10,128,65536
355,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",us-central1-c,64,False,416.00,0,128,65536
356,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",us-central1-c,8,False,52.00,10,128,65536
357,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",us-central1-c,96,False,624.00,0,128,65536
358,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",us-central1-c,1,False,3.75,10,128,65536
359,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",us-central1-c,16,False,60.00,10,128,65536
360,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",us-central1-c,2,False,7.50,10,128,65536
361,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",us-central1-c,32,False,120.00,0,128,65536
362,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",us-central1-c,4,False,15.00,10,128,65536
363,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",us-central1-c,64,False,240.00,0,128,65536
364,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",us-central1-c,8,False,30.00,10,128,65536
365,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",us-central1-c,96,False,360.00,0,128,65536
366,10160,n1-ultramem-160,"160 vCPUs, 3844 GB RAM",us-central1-c,160,False,3844.00,0,128,65536
367,10040,n1-ultramem-40,"40 vCPUs, 961 GB RAM",us-central1-c,40,False,961.00,0,128,65536
368,10080,n1-ultramem-80,"80 vCPUs, 1922 GB RAM",us-central1-c,80,False,1922.00,0,128,65536
369,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,us-central1-b,1,True,0.60,0,16,3072
370,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,us-central1-b,1,True,1.70,0,16,3072
371,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",us-central1-b,16,False,14.40,10,128,65536
372,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",us-central1-b,2,False,1.80,10,128,65536
373,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",us-central1-b,32,False,28.80,0,128,65536
374,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",us-central1-b,4,False,3.60,10,128,65536
375,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",us-central1-b,64,False,57.60,0,128,65536
376,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",us-central1-b,8,False,7.20,10,128,65536
377,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",us-central1-b,96,False,86.40,0,128,65536
378,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",us-central1-b,16,False,104.00,10,128,65536
379,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",us-central1-b,2,False,13.00,10,128,65536
380,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",us-central1-b,32,False,208.00,0,128,65536
381,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",us-central1-b,4,False,26.00,10,128,65536
382,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",us-central1-b,64,False,416.00,0,128,65536
383,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",us-central1-b,8,False,52.00,10,128,65536
384,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",us-central1-b,96,False,624.00,0,128,65536
385,9096,n1-megamem-96,"96 vCPUs, 1.4 TB RAM",us-central1-b,96,False,1433.60,0,128,65536
386,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",us-central1-b,1,False,3.75,10,128,65536
387,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",us-central1-b,16,False,60.00,10,128,65536
388,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",us-central1-b,2,False,7.50,10,128,65536
389,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",us-central1-b,32,False,120.00,0,128,65536
390,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",us-central1-b,4,False,15.00,10,128,65536
391,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",us-central1-b,64,False,240.00,0,128,65536
392,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",us-central1-b,8,False,30.00,10,128,65536
393,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",us-central1-b,96,False,360.00,0,128,65536
394,10160,n1-ultramem-160,"160 vCPUs, 3844 GB RAM",us-central1-b,160,False,3844.00,0,128,65536
395,10040,n1-ultramem-40,"40 vCPUs, 961 GB RAM",us-central1-b,40,False,961.00,0,128,65536
396,10080,n1-ultramem-80,"80 vCPUs, 1922 GB RAM",us-central1-b,80,False,1922.00,0,128,65536
397,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,asia-northeast1-a,1,True,0.60,0,16,3072
398,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,asia-northeast1-a,1,True,1.70,0,16,3072
399,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",asia-northeast1-a,16,False,14.40,10,128,65536
400,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",asia-northeast1-a,2,False,1.80,10,128,65536
401,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",asia-northeast1-a,32,False,28.80,0,128,65536
402,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",asia-northeast1-a,4,False,3.60,10,128,65536
403,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",asia-northeast1-a,64,False,57.60,0,128,65536
404,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",asia-northeast1-a,8,False,7.20,10,128,65536
405,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",asia-northeast1-a,96,False,86.40,0,128,65536
406,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",asia-northeast1-a,16,False,104.00,10,128,65536
407,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",asia-northeast1-a,2,False,13.00,10,128,65536
408,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",asia-northeast1-a,32,False,208.00,0,128,65536
409,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",asia-northeast1-a,4,False,26.00,10,128,65536
410,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",asia-northeast1-a,64,False,416.00,0,128,65536
411,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",asia-northeast1-a,8,False,52.00,10,128,65536
412,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",asia-northeast1-a,96,False,624.00,0,128,65536
413,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",asia-northeast1-a,1,False,3.75,10,128,65536
414,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",asia-northeast1-a,16,False,60.00,10,128,65536
415,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",asia-northeast1-a,2,False,7.50,10,128,65536
416,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",asia-northeast1-a,32,False,120.00,0,128,65536
417,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",asia-northeast1-a,4,False,15.00,10,128,65536
418,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",asia-northeast1-a,64,False,240.00,0,128,65536
419,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",asia-northeast1-a,8,False,30.00,10,128,65536
420,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",asia-northeast1-a,96,False,360.00,0,128,65536
421,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,asia-northeast1-b,1,True,0.60,0,16,3072
422,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,asia-northeast1-b,1,True,1.70,0,16,3072
423,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",asia-northeast1-b,16,False,14.40,10,128,65536
424,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",asia-northeast1-b,2,False,1.80,10,128,65536
425,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",asia-northeast1-b,32,False,28.80,0,128,65536
426,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",asia-northeast1-b,4,False,3.60,10,128,65536
427,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",asia-northeast1-b,64,False,57.60,0,128,65536
428,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",asia-northeast1-b,8,False,7.20,10,128,65536
429,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",asia-northeast1-b,96,False,86.40,0,128,65536
430,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",asia-northeast1-b,16,False,104.00,10,128,65536
431,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",asia-northeast1-b,2,False,13.00,10,128,65536
432,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",asia-northeast1-b,32,False,208.00,0,128,65536
433,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",asia-northeast1-b,4,False,26.00,10,128,65536
434,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",asia-northeast1-b,64,False,416.00,0,128,65536
435,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",asia-northeast1-b,8,False,52.00,10,128,65536
436,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",asia-northeast1-b,96,False,624.00,0,128,65536
437,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",asia-northeast1-b,1,False,3.75,10,128,65536
438,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",asia-northeast1-b,16,False,60.00,10,128,65536
439,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",asia-northeast1-b,2,False,7.50,10,128,65536
440,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",asia-northeast1-b,32,False,120.00,0,128,65536
441,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",asia-northeast1-b,4,False,15.00,10,128,65536
442,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",asia-northeast1-b,64,False,240.00,0,128,65536
443,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",asia-northeast1-b,8,False,30.00,10,128,65536
444,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",asia-northeast1-b,96,False,360.00,0,128,65536
445,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,asia-northeast1-c,1,True,0.60,0,16,3072
446,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,asia-northeast1-c,1,True,1.70,0,16,3072
447,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",asia-northeast1-c,16,False,14.40,10,128,65536
448,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",asia-northeast1-c,2,False,1.80,10,128,65536
449,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",asia-northeast1-c,32,False,28.80,0,128,65536
450,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",asia-northeast1-c,4,False,3.60,10,128,65536
451,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",asia-northeast1-c,64,False,57.60,0,128,65536
452,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",asia-northeast1-c,8,False,7.20,10,128,65536
453,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",asia-northeast1-c,96,False,86.40,0,128,65536
454,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",asia-northeast1-c,16,False,104.00,10,128,65536
455,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",asia-northeast1-c,2,False,13.00,10,128,65536
456,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",asia-northeast1-c,32,False,208.00,0,128,65536
457,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",asia-northeast1-c,4,False,26.00,10,128,65536
458,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",asia-northeast1-c,64,False,416.00,0,128,65536
459,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",asia-northeast1-c,8,False,52.00,10,128,65536
460,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",asia-northeast1-c,96,False,624.00,0,128,65536
461,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",asia-northeast1-c,1,False,3.75,10,128,65536
462,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",asia-northeast1-c,16,False,60.00,10,128,65536
463,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",asia-northeast1-c,2,False,7.50,10,128,65536
464,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",asia-northeast1-c,32,False,120.00,0,128,65536
465,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",asia-northeast1-c,4,False,15.00,10,128,65536
466,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",asia-northeast1-c,64,False,240.00,0,128,65536
467,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",asia-northeast1-c,8,False,30.00,10,128,65536
468,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",asia-northeast1-c,96,False,360.00,0,128,65536
469,10160,n1-ultramem-160,"160 vCPUs, 3844 GB RAM",asia-northeast1-c,160,False,3844.00,0,128,65536
470,10040,n1-ultramem-40,"40 vCPUs, 961 GB RAM",asia-northeast1-c,40,False,961.00,0,128,65536
471,10080,n1-ultramem-80,"80 vCPUs, 1922 GB RAM",asia-northeast1-c,80,False,1922.00,0,128,65536
472,1000,f1-micro,1 vCPU (shared physical core) and 0.6 GB RAM,us-west1-a,1,True,0.60,0,16,3072
473,2000,g1-small,1 vCPU (shared physical core) and 1.7 GB RAM,us-west1-a,1,True,1.70,0,16,3072
474,4016,n1-highcpu-16,"16 vCPUs, 14.4 GB RAM",us-west1-a,16,False,14.40,10,128,65536
475,4002,n1-highcpu-2,"2 vCPUs, 1.8 GB RAM",us-west1-a,2,False,1.80,10,128,65536
476,4032,n1-highcpu-32,"32 vCPUs, 28.8 GB RAM",us-west1-a,32,False,28.80,0,128,65536
477,4004,n1-highcpu-4,"4 vCPUs, 3.6 GB RAM",us-west1-a,4,False,3.60,10,128,65536
478,4064,n1-highcpu-64,"64 vCPUs, 57.6 GB RAM",us-west1-a,64,False,57.60,0,128,65536
479,4008,n1-highcpu-8,"8 vCPUs, 7.2 GB RAM",us-west1-a,8,False,7.20,10,128,65536
480,4096,n1-highcpu-96,"96 vCPUs, 86 GB RAM",us-west1-a,96,False,86.40,0,128,65536
481,5016,n1-highmem-16,"16 vCPUs, 104 GB RAM",us-west1-a,16,False,104.00,10,128,65536
482,5002,n1-highmem-2,"2 vCPUs, 13 GB RAM",us-west1-a,2,False,13.00,10,128,65536
483,5032,n1-highmem-32,"32 vCPUs, 208 GB RAM",us-west1-a,32,False,208.00,0,128,65536
484,5004,n1-highmem-4,"4 vCPUs, 26 GB RAM",us-west1-a,4,False,26.00,10,128,65536
485,5064,n1-highmem-64,"64 vCPUs, 416 GB RAM",us-west1-a,64,False,416.00,0,128,65536
486,5008,n1-highmem-8,"8 vCPUs, 52 GB RAM",us-west1-a,8,False,52.00,10,128,65536
487,5096,n1-highmem-96,"96 vCPUs, 624 GB RAM",us-west1-a,96,False,624.00,0,128,65536
488,9096,n1-megamem-96,"96 vCPUs, 1.4 TB RAM",us-west1-a,96,False,1433.60,0,128,65536
489,3001,n1-standard-1,"1 vCPU, 3.75 GB RAM",us-west1-a,1,False,3.75,10,128,65536
490,3016,n1-standard-16,"16 vCPUs, 60 GB RAM",us-west1-a,16,False,60.00,10,128,65536
491,3002,n1-standard-2,"2 vCPUs, 7.5 GB RAM",us-west1-a,2,False,7.50,10,128,65536
492,3032,n1-standard-32,"32 vCPUs, 120 GB RAM",us-west1-a,32,False,120.00,0,128,65536
493,3004,n1-standard-4,"4 vCPUs, 15 GB RAM",us-west1-a,4,False,15.00,10,128,65536
494,3064,n1-standard-64,"64 vCPUs, 240 GB RAM",us-west1-a,64,False,240.00,0,128,65536
495,3008,n1-standard-8,"8 vCPUs, 30 GB RAM",us-west1-a,8,False,30.00,10,128,65536
496,3096,n1-standard-96,"96 vCPUs, 360 GB RAM",us-west1-a,96,False,360.00,0,128,65536
497,10160,n1-ultramem-160,"160 vCPUs, 3844 GB RAM",us-west1-a,160,False,3844.00,0,128,65536
